"gen_id","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"IS20298.MRG.4.250047490",-30.4597260895551,56.2110711840371,26.3430862375719,44.4173837141506,-2.49665993578903,86.109804831423,18.2982144740771,-16.1638799780067,-7.59075859918345,62.1581195507807
"IS20300.C1AB3ACXX.7.250137653",95.5784861662606,21.3504954608875,25.1669430623836,92.6886258057835,-25.8610822179824,-6.7596552610664,39.748974971502,-55.9579589975724,5.10706161226018,67.6144362050244
"IS20307.C1AB3ACXX.7.250137654",44.7782758579142,20.8655282755815,63.2169686110785,7.03898234108578,63.8958651336578,4.73918020791105,58.4865029101561,2.10227484421052,9.76157257642253,-15.1568347132825
"IS20314.C1AB3ACXX.7.250137655",50.6823480165419,64.3043685216839,51.4223042628858,-29.8203054381828,-24.0353939988723,21.3994641651185,90.8421353578473,-25.4915565419307,6.37535819988149,56.3111505657171
"IS20328.C1AB3ACXX.7.250137656",34.8658616720599,34.8010632157695,96.1496212002429,-42.4168717740585,-3.83319327249085,67.2603976204385,45.1446560408484,-122.127408707704,16.2707954209946,19.6942362531981
"IS20345.C1AB3ACXX.7.250137657",20.1425374688646,-25.8182732475943,98.0254307084183,-48.8568681009906,-8.68534733971311,48.7945093541377,-46.2473554837879,37.363447345632,-21.4012919911396,-93.8287308104364
"IS20348.C1AB3ACXX.7.250137658",67.2836392160018,-10.4697202885135,-27.1137732863851,7.37359878593573,-72.0757963109773,70.4706301311525,-61.8181101011036,-6.18626577195445,-2.10690647782893,58.9687947563724
"IS20351.628NVAAXX.5.250006907",53.3364587369964,-116.742036230296,94.6100781269491,-12.4270149800987,86.9460579699368,71.3983343259672,24.1911348820643,26.2599347945588,36.65732957927,-16.0894337475756
"IS20363.C1AB3ACXX.7.250137659",68.6644954668231,-9.40800544610874,84.5221798335095,33.8274898410795,-34.3070407587026,26.5598568484803,42.1262002702647,-68.6229689436278,1.08226301171802,-11.4768148528237
"IS20364.C1AB3ACXX.7.250137660",89.338961071397,-61.5718102584999,51.225467792003,29.5748266886871,-29.4810717009849,-39.3561222828202,103.168906765279,-0.0658882949774096,-33.6664715953143,-63.5793596703224
"IS20378.C1AB3ACXX.7.250137661",105.605563921807,41.0966242545691,33.8923710583064,-28.2377417373082,-7.16029757730744,16.8310865997115,60.2802180413002,49.7066302775467,23.542923522133,60.5725411082943
"IS20398.C1AB3ACXX.7.250137662",-42.5894220832134,87.5523778855999,-18.1565584227412,-37.7805367260171,13.8023571117248,67.9241190159743,22.6733603724807,17.9656295635311,-4.79194481232274,-56.5543302025391
"IS20441.C1AB3ACXX.7.250137663",-98.625611461553,9.77167924820247,-17.550594133554,-1.77898701556007,2.87471695689267,12.8463767156389,-41.4966831728165,1.38555318675049,-21.8122526000538,-11.6736407946739
"IS20448.C1AB3ACXX.7.250137664",-13.9808494454953,67.1367002219579,49.7604355029025,90.6934468096395,3.93253931524253,73.8818585902321,-2.0982028749138,-64.9997459918294,67.2391728835235,75.7315261757665
"IS20450.C1AB3ACXX.7.250137665",72.9065059884482,5.17196187204239,39.5748553141485,16.7795041850077,41.7422418416114,-52.5690844147484,-13.2609745290996,56.1415419005499,-17.477424244327,-25.1041929460263
"IS20452.C1AB3ACXX.7.250137666",79.3548089320954,-3.70495785866501,25.4234520824964,69.5278660982175,1.96817860091645,-21.9710302548211,60.3217696588662,-82.075269857362,22.2073786489466,1.04436415511703
"IS20460.C1AB3ACXX.7.250137667",13.5547911823654,21.2052157406395,54.8454819044998,-53.9880654736471,8.72704407793686,-35.8897088170765,-42.5791191175803,37.8785821667201,58.9745019954567,-89.4798006610172
"IS20463.C1AB3ACXX.7.250137668",72.0726474099833,-20.3946709998304,45.5548246616934,9.55532570755883,18.5833417069258,48.7355335499367,30.4757507972204,-99.8452160003515,42.514396189834,28.7081193415387
"IS20488.C1AB3ACXX.7.250137669",76.1090824015273,52.0003750960326,57.3128207898622,-55.5368657768476,-22.9890094053988,-19.737294762125,43.8573156708988,50.4711218052153,-22.1568661953464,3.78129758846184
"IS20490.C1AB3ACXX.7.250137670",-21.3121934051656,55.7410282906344,32.6318039493776,-10.0733291907728,4.48704987859518,8.21726230820546,13.5855857054206,46.1616469776974,20.4979036790268,20.3709507952604
"IS20492.C1AB3ACXX.7.250137671",-29.3226508016273,53.1734812361586,21.0057621957934,82.8601149574238,-46.3274686324206,-36.8815088227185,-40.3285960360698,35.0828741999687,17.3873327778575,-46.2197579612028
"IS20497.C1AB3ACXX.7.250137672",1.32506631162232,44.6457886633418,59.3846588898179,63.5152158254062,-24.9137635744465,-47.0487095914963,-25.9394692767228,56.6345183719516,35.0400297507551,-39.0313386039208
"IS20498.C1AB3ACXX.7.250137673",10.7695024496571,60.8136441556417,49.0956438632925,38.8753547708216,68.6561252157114,-97.6610631039305,-13.3532083172096,31.9418787611661,-25.4683097263257,-56.3614910211787
"IS20625.MRG.4.250047491",-113.418521615243,-25.9739338322326,24.8158519011574,89.6550057179109,-38.556910971816,29.8222631564664,10.6909882508573,11.048668042675,25.5192757018315,-13.0909155428325
"IS20632.MRG.4.250047492",-127.277867382853,6.01057425395372,6.57007080151974,38.7936270904065,-49.8534242308111,24.4110344241798,23.9194721819543,-23.768285916419,-9.85108001638143,30.9295725153041
"IS20679.MRG.4.250047493",-100.980844157099,23.6828595650665,21.9331790035223,8.02398148319781,-24.4326079660517,10.3545811922405,10.7468836973027,-32.8075830203528,18.9981550885035,-10.6302977649119
"IS20697.70MUKAAXX.2.250006067",117.227600123606,-76.7240583329732,-18.2466131944378,27.4112031519034,30.1574146413472,-21.855626943972,64.9609124697752,0.586771157192441,-61.0960705133644,60.1936624625327
"IS20713.70MUKAAXX.2.250006013",105.380605016697,-240.022935708764,-49.3886659204513,35.4179274731177,-47.3159002143945,97.4489549675251,1.85686175550895,34.7032039342634,17.662305941494,28.2215325153998
"IS20727.628NVAAXX.5.250006931",-103.258181805292,45.720445148831,31.1312267978048,-7.57555537539205,61.8400978149533,63.8415064853152,15.986366441501,23.5532758954071,1.33423251206836,34.1900514084767
"IS20740.MRG.4.250047497",-33.7277465709916,36.5947723901822,77.4971522813972,14.1453637298135,-27.3854858241538,27.8961156529831,-34.9351564103784,-113.687693011367,-86.2622712038566,31.7611485327438
"IS20743.70MUKAAXX.2.250006034",-82.1911939851033,23.383552798097,-13.2324291767278,26.9352056587761,11.5961991422359,67.616864331576,-85.836325462788,-37.3632860328026,40.3532683356143,5.49615737902582
"IS20905.C1AB3ACXX.7.250137674",60.2001860239696,0.135243223441063,-25.5638621624767,10.8973860535069,-28.5288709247805,35.3340528194046,52.6268760045824,-26.7360140815013,-48.1785049665722,-2.51492915329371
"IS20956.MRG.4.250047500",-45.5909916911721,95.7639363287664,-13.2326050319249,24.9337234099903,-44.9727554923663,-3.49384089389096,61.7596139883847,51.4555607387516,106.85960307058,46.0846646978814
"IS21015.C1AB3ACXX.7.250137675",127.952886552856,-131.64258253582,-15.1791566458268,8.0854949571079,-62.4511606788673,-50.4730366298892,2.19988905417759,69.2478652686265,-18.4076408276048,-23.2245035501046
"IS21055.C1AB3ACXX.7.250137676",117.487829630409,4.90714805840226,-14.779196228408,51.989836700589,21.6110002432624,-19.0109283808024,30.5252872243217,-4.22410857643896,10.6931381431933,69.0410204938402
"IS21083.MRG.4.250047501",57.2332998307012,-19.6680382178404,15.533672968319,111.036856721818,-67.1927883870759,-67.7307763415603,0.578165282108227,15.8653375389603,-72.6534455044707,49.7787552090205
"IS21124.628NVAAXX.5.250006955",10.6218616350541,101.742178729044,-15.4416637314087,67.3979708660175,-93.665033747334,-36.1328119378415,12.1447570907824,-8.04871394592015,-43.0261807923364,-49.6487624737257
"IS21139.C1AB3ACXX.7.250137677",117.460995682368,-85.3474376607974,27.1768240420359,18.3379557372329,15.1216023941762,-21.9515688760441,70.2612433784724,-29.6958639033979,3.09878855592101,-44.2789057879701
"IS21155.C1AB3ACXX.7.250137678",-13.9679559060731,13.6959995175292,6.92279131285902,28.9251792125897,31.1666503270985,-52.0930271348585,-15.2315117928704,68.5025921910918,59.0432194090049,-66.1342260352452
"IS21160.C1AB3ACXX.7.250137679",60.9131065656958,-34.6639260672466,-0.278417951290694,-36.552989024971,-95.202588793107,-23.1962856459379,32.1655332137756,22.6369861935415,23.9354574782008,-87.2791156957672
"IS21169.C1AB3ACXX.7.250137680",55.3914571270574,60.7418518871679,2.79596154237356,5.23730940474317,-6.79678200036623,-38.697725176135,63.1315345249777,39.3456264878247,97.8525011218882,-46.4566458864676
"IS21186.C1AB3ACXX.7.250137681",70.5723346011395,-1.39109551709986,69.6146365690348,-28.3965298492495,-40.7699122212562,-84.409360823298,-3.35905660156832,6.02872602965057,20.3407365240684,-2.58053558209863
"IS21309.C1AB3ACXX.7.250137682",105.779894358329,-143.85781963618,33.6922384802104,18.6208858456327,-28.5451918256634,38.7047037733283,86.7202249923011,48.7233993032521,28.7601437854445,-36.4641052690489
"IS21310.C1AB3ACXX.7.250137683",63.8066476675271,-51.0555791391132,-24.6646043913435,60.8272575464995,29.4756898366582,-9.52883224842016,-38.8114693485602,-6.12812556283842,-44.6335311766474,-46.7557243032284
"IS21323.C1AB3ACXX.7.250137684",91.9841035524964,14.7070119658582,12.063432945127,41.2330441172182,8.99411768664725,-8.80210144398298,40.1818752755843,56.9221600425585,-75.1049222648517,37.9553634611032
"IS21328.C1AB3ACXX.7.250137685",56.5778993889212,3.58536990789312,-4.81035865859237,-44.7816313717884,3.03966393552746,-31.8717935305393,-12.0633796097359,19.0745211647149,-3.19245995109533,-0.295299986476534
"IS21343.C1AB3ACXX.7.250137686",66.7856378704522,31.2044510071146,-44.7627099809235,20.15549875107,34.7364431106811,-20.681687138634,-5.78606651545673,-32.261575353692,14.5687215859438,22.1314616752848
"IS21347.C1AB3ACXX.7.250137687",16.4775007170658,96.4518141961278,-56.7226721537018,21.3405696896591,-19.7903845305627,-25.0185686964875,34.3278680566874,-1.59376059580321,-33.0463027637478,-32.8190236021234
"IS21403.C1AB3ACXX.7.250137688",1.25926581317505,61.6947468396328,-59.736633510688,75.7372568394496,0.799731284797198,-50.8384110938066,-53.1806170860354,42.655431273085,-25.8768734401637,-83.0259333995104
"IS21425.70MUKAAXX.2.250006057",94.0075410998396,-26.0065963459792,17.0047496708035,-26.4856402961398,90.1742780836519,51.8232145274162,-52.7792325690846,-19.2350862237388,-53.4811680194699,28.6591284440385
"IS21464.C1AB3ACXX.7.250137689",24.1668694029321,63.6637341064791,-90.7342518066085,15.4115524569046,63.1670526253674,-83.382467618468,-41.0737946135401,98.7816475640631,31.2371911774476,34.9625239533339
"IS21512.MRG.4.250047502",-68.2506716090573,68.8163222691864,-27.060865002099,-37.385964553055,108.338105748546,65.0630292208301,-10.136208143657,-1.11224527380011,-27.8520770135964,-18.983007978853
"IS21519.628NVAAXX.5.250006979",91.3442548703567,-45.0305582188492,-88.0103603858142,-13.4613540538274,18.3722853007978,2.80335536393718,-62.7816122801192,-39.8791930244872,-0.779428761043331,-18.7476321482596
"IS21521.C1AB3ACXX.7.250137690",25.9621781271892,92.5676419426533,-51.2083638505305,-51.2922629529967,72.5169011737266,38.865295441337,-41.4594901478547,-29.6020592245225,-28.6117303201211,-66.5639181731012
"IS21522.C1AB3ACXX.7.250137691",36.4415380242602,72.3912730005824,4.7903864426382,13.8381688322145,91.2045599262464,-4.90522383216057,-60.6239324086451,-47.9001294044139,33.6727132621385,-37.3459691293399
"IS21535.C1AB3ACXX.7.250137692",59.6725224319821,68.1563946575564,-93.9686571588169,-1.43421326521941,139.770203938229,1.19576928970347,-44.9581581500427,26.3770153980252,65.3890516912081,88.3609457862511
"IS21545.C1AB3ACXX.7.250137693",114.728343036359,47.1664689241895,-39.5019135341186,29.8178600244158,29.6532237153309,-44.7654195818998,-16.8052377184115,3.19194926297833,-65.5847045197507,-3.49243718575398
"IS21546.C1AB3ACXX.7.250137694",23.6903308913923,4.24130444490559,-65.3977009991847,1.12938369754005,44.905513307586,38.0741441512371,-84.922493637976,-29.2232487418366,30.677601239243,13.9939663839964
"IS21557.C1AB3ACXX.7.250137695",61.4986859460138,1.81875473867464,-63.5491787551294,11.1734643287361,30.3935901949961,-102.164639441513,85.0139925176592,-30.4277471676477,-41.0423396390242,-98.5418875409275
"IS2156.628P7AAXX.7.250007017",95.1168352517872,-134.892846369639,47.677671317902,-1.72317046297597,31.9896778829515,37.8017796981719,-136.2875059621,55.1860576045297,59.3448179674924,40.9306651098346
"IS21565.C1AB3ACXX.7.250137696",19.5372320509145,17.2614782373033,-52.6634157989209,-2.38342576708323,20.8889972672513,-57.8189137974896,-17.3911288983475,10.2238207376456,45.396140774516,-32.8784604588702
"IS21583.C1AB3ACXX.7.250137697",44.4563427748185,34.1795186462309,-66.8738254295671,-16.7860637671104,105.418147298146,-6.13344925059815,30.2262692178362,49.5726982305319,11.5138551179554,-59.003537618416
"IS21631.C1AB3ACXX.7.250137698",59.3071288953505,49.9385136488445,-85.7873429634236,30.2788629888821,118.815742997594,-90.2709675836224,-29.2933477701447,18.4703915420411,17.909292392069,-59.7302583470481
"IS21645.MRG.4.250047503",-135.869078442436,-15.4333875168574,-0.936125742090614,55.4624812039932,1.52175702187127,9.85308612163072,-70.1979932293578,-39.327991673997,14.3148648625588,-14.7222270655478
"IS21849.628P7AAXX.7.250007035",100.810828128346,32.5689492841999,-87.0957287877552,53.5557454032466,32.0583943791466,-8.20347116850077,6.95794029647204,10.111887481681,-169.873353091482,27.914007128385
"IS21863.MRG.4.250047504",-226.648571215439,-24.4300344601102,10.3809061103545,-16.2462829437697,-24.7795785777863,-48.0507972295611,10.2769939316419,-8.0482814386358,-28.7662431214589,-12.0056223246317
"IS21976.C1AB3ACXX.7.250137699",106.743370696052,-84.4606862587652,52.2577245845749,0.662811861007636,-35.3332334870023,-25.3241252540612,-64.4265008046183,-92.7182532146863,0.865663938744192,3.62805714295927
"IS21982.C1AB3ACXX.7.250137701",106.510149921216,-68.6204100367321,98.99760192705,-43.8596932669395,25.2769091874554,-73.8075680944472,-74.0980316771863,-103.003073969487,49.6062052692049,72.8335745891417
"IS21991.70MUKAAXX.2.250006093",109.832324292805,-183.191130079258,43.2111883998681,8.19504366197048,-41.0166510564277,-42.9932285977861,3.87146275890031,-40.10818587357,-58.7417198381573,31.0017485078168
"IS21996.C1AB3ACXX.7.250137702",112.529280504856,-19.7244732986387,-40.1525874467665,35.9206391095486,7.13335135178621,-33.2237672940381,-16.6128264917666,-104.860655783153,14.2175303848371,55.2365006648566
"IS21997.C1AB3ACXX.7.250137703",138.896282362899,-46.4639825054923,-1.61959786034488,5.6584059217029,-46.5662034989952,-1.08733329354383,92.0933668613739,-64.7135931847051,-21.4531491198915,77.79490342757
"IS22001.C1AB3ACXX.7.250137704",131.040138571665,-16.9368777664141,-26.6723167330729,-21.3346023761723,-29.8771508850566,-71.1633530129184,107.481146390132,-71.9261683025822,61.9510898403861,60.5942284056454
"IS22019.C1AB3ACXX.7.250137706",100.93099954435,27.581064564553,28.5932907383284,65.3076660230559,-76.821152561121,27.2917880998005,80.7588427162272,-70.1874244383411,-20.4417538743133,45.2859888584872
"IS22025.C1AB3ACXX.7.250137707",-59.6317879560327,65.8766340941214,-5.04203403975322,12.5065686942295,7.410265191707,35.9653361252183,-31.7710750964811,-26.4251674296883,-26.4733969859295,-18.1371990156688
"IS22026.C1AB3ACXX.7.250137708",106.55842667802,1.2565777917894,-23.5479283332339,55.3752130828766,-36.4684681309833,-39.0870329572361,-120.803363120377,2.40763314569697,-32.1873616110151,17.6503580074904
"IS22040.B064FABXX.1.250009992",-244.130395142939,-64.3427805203911,14.0045151114954,-4.24785483786302,3.45810139042259,-6.86940305029371,9.95019907168369,3.45013467565891,-30.5805994545583,0.909673399660376
"IS2205.MRG.4.250047657",-171.703484518284,0.758928272227316,62.5432866887828,52.7860333400918,-19.6993873056969,-7.4854826987556,-63.4882533814194,-60.541214681793,12.1571624904416,-45.5096762115305
"IS2206.C1AB3ACXX.7.250137271",127.650245044588,-60.9052240522823,93.5407331744786,-38.4791675896754,68.5081906121443,-11.3740966505394,14.500230402407,1.81762991614148,-47.9329370639904,107.656099931707
"IS22074.70MUKAAXX.2.250006006",-125.721307806175,-32.006473201545,87.664469155466,62.4706662078907,67.4399211720404,67.3906566436617,-10.6663794002691,-39.6579389546849,-26.5187543491962,36.9699573517872
"IS22100.C1AB3ACXX.7.250137709",63.9670481231586,-118.608733831847,152.045080584722,-15.2844391399661,-11.4828829916331,22.6477048664329,-69.7110416091367,15.2633238471444,7.77486780862522,57.464396949007
"IS22104.C1AB3ACXX.7.250137710",68.4483115487582,10.4312186181086,25.3046305529129,-28.5315953062024,39.7857983694219,51.8772067030542,4.42147824933707,-39.771026931217,-70.7962154681686,-17.9847843399308
"IS22193.C1AB3ACXX.7.250137711",-1.5974086793236,105.735882290682,91.2467525394618,53.3084652477977,-17.5864622233011,66.8880519927449,-5.91671340010384,-31.3295633912734,-29.9755691772262,-35.2014660598856
"IS22239.70MUKAAXX.2.250006015",10.2968338172203,62.8207903594224,-66.0056624033207,104.2940208056,26.8119499318259,-56.786226818714,-57.081665052562,38.4846269641554,0.890292172170302,9.12734661694462
"IS22282.628P7AAXX.7.250007059",59.5747482251351,-24.6367210346928,-73.0569257438022,18.6613390493609,23.5490447429958,86.0802165483402,-68.4895224586578,55.9988919249757,42.1092236525801,-81.7039763257992
"IS22287.628P7AAXX.7.250007083",119.505065424228,-100.337985988364,-40.0511823421915,55.4279875541268,78.7527943071036,-9.29705607068834,12.232389031697,-49.6942885101055,-43.507043028172,-44.8385960535316
"IS22291.70MUKAAXX.2.250006026",-135.387793801706,-10.0733560315159,-37.6927946140628,32.0173626297262,-1.98068822017532,33.3379737649712,-45.365028279433,36.7222017582429,49.2573717051679,-21.3045169806928
"IS22294.628P7AAXX.7.250007107",86.8125330080699,36.080054572411,-118.631989604145,35.4685302700568,101.06981635687,-101.465961767432,45.8599706306249,-24.8318911242743,-47.9879532688111,41.419898778557
"IS22325.70MUKAAXX.2.250006036",-83.469285706256,40.513327291373,-21.4847617419206,46.3650766308301,16.5678708853136,12.9121811160841,-8.28844924538736,19.1929213989687,-18.7698773923827,-64.6874056176519
"IS22330.628NVAAXX.5.250006909",-35.5523188521405,45.1832519652743,-41.3957066691825,126.676687075726,60.9843924281255,78.3498105198696,-112.39650005748,14.0100050285941,-22.7074366872161,-35.7931966396577
"IS22334.628NVAAXX.5.250006933",-136.667704016281,23.0446878626444,-2.99484039043864,55.638513472628,48.6399504437551,32.8902035881943,-63.6768703510966,35.0935131590194,-4.8153296779723,135.076571800864
"IS22598.C1AB3ACXX.7.250137712",63.1788089130777,71.731613951743,2.63389228479608,38.6250145644703,-1.97860490828901,1.05875236815827,21.2781069367484,-7.94396954927984,9.33349853080265,33.0817337522212
"IS22601.C1AB3ACXX.7.250137713",81.6159822335313,21.8992621761773,19.0962767428794,18.5572577214767,-17.7784074887161,8.15911628544068,33.894778771922,-100.638189142228,-45.4465235584367,-2.30754713467744
"IS22604.C1AB3ACXX.7.250137714",-11.1269277984002,76.8919503590432,-3.06318290349599,56.9307746464905,-22.7681945615956,-63.6956742362681,37.2326727632354,26.2755506377155,53.3425772887168,-9.77048733164813
"IS22608.C1AB3ACXX.7.250137715",82.4284500615146,58.2255027101831,-38.0015940233878,-3.51691682982693,-11.3242903221611,-54.3529760981337,34.1240908090607,-32.2254200094987,0.323859130732255,63.3031551833548
"IS22609.70MUKAAXX.2.250006070",109.658476016116,-17.6587529398006,-43.1590140280916,90.2150644988075,-16.0762888682202,-96.7977544722725,52.7759902360161,-43.1442874348618,-42.5134731577799,35.9933230984687
"IS22615.C1AB3ACXX.7.250137716",66.5107123900028,-26.062721087989,13.5959969182751,-17.6445222927861,2.86284855049934,-45.9504406985038,-43.6638863960784,-63.733123738833,-5.08741553332638,68.6726649806881
"IS22616.MRG.4.250047509",33.785634454551,30.0166309353163,-1.42762640627148,-23.8538216403554,38.6519113368649,-4.4056494388673,-22.0821553354256,-54.087156782963,-40.9863932007239,37.7059604569622
"IS22618.C1AB3ACXX.7.250137717",95.304072683713,-28.7264104844019,80.4056362962692,-13.8018592118289,-34.5693582616903,-66.454101907284,-44.4181079812268,-1.61079687044437,-33.6638048017249,-43.7978800789685
"IS2262.628P7AAXX.7.250007041",94.629427570768,-162.857923067395,-31.7003806378107,30.0755804000078,-60.2337202956918,72.3269256318019,-60.4215832235642,38.8401582928014,-53.7725439342183,-28.7214340609061
"IS2263.628P7AAXX.7.250007065",28.4688000659864,-63.2421266641278,130.294373008371,-55.1896466917208,13.3569934406769,-15.6663126430945,-96.3647129835739,51.9596277688203,-31.1792150398716,-13.6586472210837
"IS22701.C1AB3ACXX.7.250137718",-1.43950378187563,18.7381883469526,47.8573830411431,38.1967818209194,-50.2159136414974,-38.0060903246399,-33.1290045597604,-15.7053845567794,-62.4502225794861,-0.768239833889488
"IS22702.C1AB3ACXX.7.250137719",-13.8714676325259,35.7015944097814,104.760843697617,7.24072532356027,-43.8804451871134,5.0081391053091,-41.9235131073959,10.683245236093,-34.2669319016348,-43.05889021677
"IS22720.MRG.4.250047510",3.17799742592722,29.9303597145083,34.868937903316,9.08107208366156,-85.6786972710239,-78.574008431497,-76.6730061745938,1.61256609246847,70.7179787073851,27.5014416042111
"IS22742.C1AB3ACXX.7.250137720",69.8416801178484,57.9923267947055,46.566575202157,54.3024696405446,-58.3308113217679,-27.7170115175732,-13.79412592513,2.58396037793405,-103.159090235189,-2.80571406382828
"IS22746.D1EYBACXX.1.250137752",-4.60118091837148,87.5025335660368,73.6344025036249,14.2269509865874,-103.31531317128,-56.8277516528248,-81.239446699066,30.6732119745285,13.9605148462018,0.768670289963288
"IS22751.D1EYBACXX.1.250137753",70.8131037149628,1.16840982385635,109.807155181425,-40.553895695946,-15.5075960279542,-55.5563326206159,-95.0008950833127,17.4605564479749,-29.5590324531665,-22.6192552101729
"IS22785.D1EYBACXX.1.250137754",149.456246890559,-39.9347150572397,54.6863333002534,6.17950302626138,40.6536330087113,-68.5298461524347,12.5636096555932,51.5001949286999,-31.5108665013027,40.8899988469432
"IS22789.D1EYBACXX.1.250137755",114.21752550358,-67.0061918357865,111.079613986063,-23.4316246599041,-29.3137664294165,-69.6753159728492,-70.2645035625929,73.615901573206,-30.2021675781816,-25.4821101091779
"IS22792.D1EYBACXX.1.250137756",85.4411427952148,28.2387018465368,70.711641527029,9.61937092832961,-2.21487998279184,-117.32749342566,11.7971160095361,45.3587382782531,-51.5945782460891,12.186818051472
"IS22799.MRG.4.250047511",-63.5276311287749,23.4774020552755,40.3952653784296,-31.1363382243054,-5.86673677434037,-5.54444053077885,-26.3079255262766,-79.8268745392186,30.7133136607957,-59.7369148516256
"IS22909.70MUKAAXX.2.250006094",114.455155304657,-51.1613312096114,3.35544536997515,-64.4862656782534,89.9883877729976,-6.51211778488604,29.102308232829,68.0471678549951,2.08064698970293,42.9548704053158
"IS22986.70MUKAAXX.2.250006007",121.290976868557,1.34263560705109,62.9277447942837,30.550483534446,-40.0552269413633,-16.0038607268917,68.1934671903291,68.3565288245784,-12.3776258707172,4.51435610772446
"IS22996.70MUKAAXX.2.250006016",149.724538776214,-106.384847345857,-70.6481600163476,62.7973953246838,-16.9333696211293,-55.8604070964096,64.3390011999732,-93.5931841133926,3.31958038252187,2.60692699941534
"IS23033.D0D0HACXX.5.250046087",-5.36372298780417,41.4918189398468,-4.82932504333758,82.7790413035066,-63.4443580305435,-27.0411544788981,-12.9595399289569,-4.3847891598204,31.0364798506213,-25.2145855973498
"IS23048.70MUKAAXX.2.250006027",71.2681730429064,71.3251301241494,-30.7706575562073,54.965417719344,-62.4413291419388,-55.2180959407934,-41.6313789554965,-5.08749958349073,34.7916429705714,-15.8037460002296
"IS23053.70MUKAAXX.2.250006037",60.5296958818527,20.3819588615567,-41.3612274936459,90.0494741673684,-58.6170306707446,46.8082356527041,-26.0458957495772,-39.6970804567986,-41.5004049657468,34.7921378138637
"IS23100.628NVAAXX.5.250006957",-79.2334730319917,24.2523054671882,-41.0717753045696,55.7875068760572,14.5575836904233,18.7037952391455,-4.03613800139626,-32.4325107418551,28.152058843716,-97.2879874523771
"IS23108.D1EYBACXX.1.250137757",86.4838669765414,-1.4506866242106,49.8721094982195,-58.7220417294916,6.09635425871027,6.18056501827266,19.2612490394125,-28.117631524844,-11.3150928102802,-21.381833348035
"IS23142.628NVAAXX.5.250006981",-168.104360307985,-18.6560832518114,-67.4131458238846,10.4874924418283,-9.39919752085168,-0.460292511128625,-11.6388365695815,-26.4916869753909,11.2093184820037,-48.7701231006927
"IS23166.B064FABXX.1.250010004",-190.567372004223,-67.5906407982738,-21.7310615722616,-21.7007956886758,11.9364807904149,-43.6165195702963,21.3593685777181,-2.00935105364167,-8.90984179026802,7.54551558768232
"IS23178.628P7AAXX.7.250007037",-30.4230842708422,23.5552687582277,6.5680895534666,-8.4324311029538,4.49997443111921,56.2519577708361,-0.649506344043636,26.973825465767,-25.6856840568535,1.58479714743036
"IS23184.D1EYBACXX.1.250137758",131.047782272158,6.66525504264294,26.6935713028919,0.177960615830969,-30.7622218821971,-34.928253988908,82.6526701728713,-5.56032452779789,-5.09177495479655,36.2341846503823
"IS23188.D1EYBACXX.1.250137759",59.6890515273357,22.1672156410393,-119.86817784172,-21.0292198107237,107.140320044518,-90.7787733049664,-16.1619021577714,8.94480364847462,32.6107544762586,12.8577164961582
"IS23216.MRG.4.250047513",-51.1992464188134,68.4268295937255,-3.70986671356545,54.5446902155395,-15.5791914626091,36.1415193002821,-33.0765464708414,-39.3604844386734,-56.5780279766226,71.9695610461907
"IS23225.D1EYBACXX.1.250137760",91.218935356586,-25.0905668976011,-30.4221297980468,-22.2168646574712,-11.5650582882397,-34.7044505869901,-50.6393852412131,-22.154599284559,-17.5580323921314,48.1891818828089
"IS23240.D1EYBACXX.1.250137761",95.1080996729596,76.9808566206286,-92.7137219546371,18.641346787639,95.4032715202099,-56.0337097614841,-23.9166954193647,-12.0971397266861,-47.491857283814,61.9406895483497
"IS23248.D1EYBACXX.1.250137762",56.299017470519,-48.2072882115162,24.0778948713327,-8.16927444258938,73.3460352898656,36.4056997850009,6.00860098302858,-45.6927342817715,52.4012556871549,-29.6809504390927
"IS23254.628P7AAXX.7.250007061",-27.3761065142879,62.5248455868492,-50.2029677038274,81.3308850785512,41.2079906007893,34.9851728157684,9.27934345141868,-75.0905633760673,-6.84116553850964,-38.9919578825363
"IS23262.D1EYBACXX.1.250137763",45.886270337996,23.8632559839938,-77.9841750080859,34.8212987266246,15.0823673691498,-69.0404889765218,14.3262844566114,38.4655700496264,-35.9383756002365,20.3447491347574
"IS23263.D1EYBACXX.1.250137764",44.6146769614448,-104.902829591348,-66.2071258082076,-4.59792921604101,74.1172339936962,45.3466788069031,-60.7496598575124,48.2546179459453,-69.3136104400015,29.1083133839181
"IS23275.D1EYBACXX.1.250137765",39.3284413128771,76.1225345466269,-46.6341668115838,38.991704222797,41.8155506484383,-24.7445853239174,-26.5751625016993,36.7720321385673,-65.6976954793191,-39.3906286239518
"IS23283.D1EYBACXX.1.250137766",63.3289844619351,-17.6167828349396,-8.33565611593498,65.7462726268401,26.5883816801373,45.7648738207208,-87.545475546355,29.3243775388396,-3.42774231113718,7.85263486219138
"IS23298.D1EYBACXX.1.250137767",56.8574174505116,58.5361081978753,-59.9882321348193,-9.97185256557766,59.3074967531181,23.6869687282187,36.1817607968253,-98.9090946249602,-54.4830629523282,14.3537392065937
"IS23306.D1EYBACXX.1.250137768",51.5831619463474,27.1014485741656,-35.6973779537162,-68.7777432955417,96.7925351661223,7.65219024308027,51.1198976538415,36.9797174918583,-3.01157838150713,21.4592399703819
