"","holding_country","origCty","n","hold_lat","hold_long","orig_lat","orig_long"
"316","India","Honduras",66,23.5863005677467,81.1730040853018,14.74037069575,-86.4925167900696
"317","India","Haiti",1,23.5863005677467,81.1730040853018,18.8835204869836,-72.89291379842
"318","India","Hungary",87,23.5863005677467,81.1730040853018,47.2252733248629,19.3962004836614
"319","India","Indonesia",41,23.5863005677467,81.1730040853018,0.155919799590377,113.965382468473
"321","India","Iran",19,23.5863005677467,81.1730040853018,32.9060237428901,54.2370770010654
"322","India","Iraq",3,23.5863005677467,81.1730040853018,33.1050756675279,43.8325291810569
"323","India","Israel",22,23.5863005677467,81.1730040853018,31.5135422200432,35.027923472437
"324","India","Italy",9,23.5863005677467,81.1730040853018,42.9820112761427,12.7636571661231
"325","India","Japan",119,23.5863005677467,81.1730040853018,36.7673883259783,137.469342343518
"326","India","Kenya",1946,23.5863005677467,81.1730040853018,0.689918231837618,37.9530941126237
"327","India","Lebanon",360,23.5863005677467,81.1730040853018,33.9116017072209,35.8965194632475
"328","India","Sri Lanka",26,23.5863005677467,81.1730040853018,7.69663093932994,80.6693116977062
"329","India","Lesotho",279,23.5863005677467,81.1730040853018,-29.6016811692482,28.2447531786423
"330","India","Morocco",28,23.5863005677467,81.1730040853018,28.6875981349793,-8.81721258725081
"331","India","Madagascar",15,23.5863005677467,81.1730040853018,-19.0416361249304,46.6849346683254
"332","India","Maldives",10,23.5863005677467,81.1730040853018,-0.606557716800992,73.1007624514048
"333","India","Mexico",90,23.5863005677467,81.1730040853018,23.8743606809359,-101.553997316301
"334","India","Mali",1455,23.5863005677467,81.1730040853018,17.1681462085848,-4.34639984178115
"335","India","Myanmar",21,23.5863005677467,81.1730040853018,19.9012279313999,97.0889228539734
"336","India","Mozambique",49,23.5863005677467,81.1730040853018,-17.5252303094887,35.2085770312902
"337","India","Mauritania",153,23.5863005677467,81.1730040853018,20.46673121282,-10.4950790450357
"338","India","Malawi",2,23.5863005677467,81.1730040853018,-13.128986464184,34.2344118229888
"339","India","Namibia",216,23.5863005677467,81.1730040853018,-21.9085816328147,18.1645134584527
"340","India","Niger",2503,23.5863005677467,81.1730040853018,17.0810539240729,8.86863247002646
"341","India","Nigeria",5277,23.5863005677467,81.1730040853018,9.61029352034213,8.14771484525619
"342","India","Nicaragua",3,23.5863005677467,81.1730040853018,12.8935666319306,-85.016088327669
