"","topsoil_pH","subsoil_pH","topsoil_cec","subsoil_cec","topsoil_nitrogen","subsoil_nitrogen","topsoil_sand","subsoil_sand","topsoil_silt","subsoil_silt","topsoil_clay","subsoil_clay","topsoil_soc","subsoil_soc","Ann.Mean.Tmp","Tmp.Seas","Mean.Diurn.Rng","Max.Tmp.Wrm.M","Min.Tmp.Cld.M","Mean.Tmp.Wet.Q","Mean.Tmp.Dry.Q","Mean.Tmp.Wrm.Q","Mean.Tmp.Cld.Q","Ann.Prc","Prc.Seas","Prc.Wet.Q","Prc.Dry.Q","Prc.Cld.Q","Prc.Wrm.Q","Prc.Wet.M","Prc.Dry.M","tmean_Q1","tmean_Q2","tmean_Q3","tmean_Q4","prec_Q1","prec_Q2","prec_Q3","prec_Q4"
"IS14444.C1AB3ACXX.7.250138421",-1.7363586193762,-2.46067891903012,-29.8406283907657,-27.6156702885418,-29.1900594673375,-22.9972939683438,96.4689318387332,82.4701789130143,-80.3512400375504,-87.3926715970308,-27.4783134291581,-15.9028611545924,-25.5805146764001,-12.8264953775409,-74.922786153422,2151.85981397357,3.91793445353976,-70.488532087414,-118.163107706576,-28.3550495285097,-127.310648210588,-52.9050654360351,-108.577407723358,-153.366981163317,-20.2340355504765,-138.381223575895,-4.55275238063483,-242.234544645065,132.153836950797,-65.4329052451568,-3.10051891986457,-47.7683363646556,-109.689248506757,-90.615637739856,-50.7299298722332,155.866027298069,-119.599312129667,-302.533632461408,112.770550134483
"IS14635.C1AB3ACXX.7.250138422",0.643927572716271,0.522614148664278,-17.108726648466,-15.6799741881447,-0.424090286067422,0.198533091951698,10.9769894206348,11.1993871873017,9.9150893730373,6.03254456539454,-25.9912677290606,-28.0684632012868,-4.14979363570037,-1.56861281679048,-15.3468287734348,11.0357474214976,0.310993453492515,-19.3189391848933,-17.4089344104151,-12.0673205469341,-21.0183113171772,-15.4797982381275,-16.3507123494186,-45.1647881013004,-4.49559453875808,-30.517894171946,-5.18010379705739,13.7177554979685,-31.3703277163672,-11.1230453736433,-2.52171226530561,-14.3328477550191,-23.3322729206076,-11.6304275929507,-11.5972826154891,-2.70503022350335,-21.0754308540547,-31.4010955147233,9.57147595748949
"IS1464.C1AB3ACXX.7.250137264",7.6349876462686,5.90059399366609,116.915216148486,124.241027868439,-24.5055315869412,-2.85939441720664,-117.503358115861,-48.5952935640378,14.852406581447,-52.7949682182197,31.8087807596292,23.7127500729614,-43.1302515935259,1.32273000483916,-5.96206817387823,1465.05576096137,-14.4172960211657,11.2124171128142,-21.2347119597735,6.50407746477495,-24.9965531879874,16.3325969285434,-24.1047266233567,-127.984003186312,0.999927797722808,-66.5191875858512,-19.3101893795416,-208.926980624345,-53.5257821715206,-11.4788308584918,-7.52639778776082,-19.5857990776495,13.9542917897775,7.17732654935377,-24.3905586104543,-138.220023103733,-25.3266472384229,37.6473384787444,-3.02381940081962
"IS1469.C1AB3ACXX.7.250137265",6.38875165143973,5.66517794334642,134.462330973879,143.904945004688,-28.821248676752,-5.67617178328869,-135.589158085019,-56.8168035527585,9.71523513095289,-66.6670877809175,49.9956380514108,44.4439737606852,-47.2452756668082,-2.81261342875545,0.0277246248377441,876.61701955955,-9.99342720007913,17.698403370249,-9.44242635468859,4.26401233307345,-20.2046531114718,18.1707787078127,-8.52804922806148,-69.2062554486457,3.58735438571884,-36.3535173863389,-26.8315483341224,-193.956629045391,-76.4579679743255,-4.88800690053118,-9.56293820065057,-6.85668140509508,21.0408702530493,6.19561609765589,-16.983702656772,-168.052131955064,9.98540152981293,118.258025527674,-31.2466807995334
"IS1472.C1AB3ACXX.7.250137266",6.79393415796201,5.72209235753504,125.393089278948,134.882203817751,-29.0122398088175,-6.05066302822904,-122.450172697345,-44.9656633505052,7.36209158086889,-68.6460297040289,37.6459474246561,30.1145376217157,-49.6748904244044,-2.2892372562748,0.0519885065798309,1018.93647146973,-12.6446391027746,15.976171424606,-10.1936666155737,7.28052406354337,-17.5758734828385,18.4524377919512,-11.458279687035,-123.172707139616,1.41680942816985,-62.9616297685705,-26.9202583463641,-236.388005814991,-79.2210505630295,-12.9615904331787,-9.51009288910085,-7.29859851968531,17.6904529468242,7.28406550774129,-14.7475730260578,-156.618724801295,-6.21902955612057,72.0444796150638,-33.9369856512028
"IS14724.C1AB3ACXX.7.250138424",6.69142021178077,5.34143008041342,101.427377409856,106.840596696514,-25.7954096002801,-5.68503918014795,-73.0332724840769,-36.7580370864582,9.13810020054562,-27.6174954492595,27.1594372690285,22.3875375795388,-45.9090615982101,-6.31527053301407,5.07792603214786,1385.54689630677,-3.24180918100255,30.490197265058,-16.3134862905863,14.3564423473776,-14.9116998921285,23.4894301643848,-11.9558217121949,-206.420947588726,6.95187546835582,-74.5887035347901,-24.0699816652359,-160.341321579055,-61.3927908541752,-20.2413043329086,-7.72662821504696,-3.14560993786698,25.6772734653758,7.63711244713641,-11.5304021397031,-129.7746138272,-54.8079351838066,21.7006291583633,-42.2507536952669
"IS1477.C1AB3ACXX.7.250137267",6.65375314063791,5.76390919030255,133.188819139812,142.024671123624,-27.4410013189225,-4.82510908052983,-133.734815617147,-57.7518131132305,12.5292125769104,-61.4214938248537,47.6047191082195,42.8020409401418,-47.2273604026244,-2.60519182740579,-3.03687235575121,1106.5474151348,-10.1567907010514,17.7716059768944,-15.9969444698764,2.7700763261626,-25.8526132976284,17.0645753557037,-15.3505041444754,-109.419931620499,0.674507870179784,-62.7210286102322,-26.6041889647196,-206.624766797808,-69.6770176742792,-17.1983497246409,-9.52215313413657,-11.1316521537462,17.9289616753622,5.15045004339504,-21.0960618076557,-159.427074401347,1.35813290357945,77.6372499303263,-29.8759970138817
"IS1520.C1AB3ACXX.7.250137268",7.72087125026083,7.28117943353207,112.845295004459,119.15868613628,-29.9717705979254,-4.69707383469578,-105.605931417321,-54.8852912243721,25.6975262766583,-24.4884139740493,30.4607488491402,24.9014791383433,-49.3639136738812,-3.30083415746104,10.6748091771011,1397.77659030026,-4.73063822016788,35.1737093308158,-9.80584709916363,17.0697188254124,3.3369983603402,31.3107095075105,-7.07881235345813,-159.683524926016,19.6764722611394,-14.1292723648101,-25.8605984658403,-245.203488721857,-99.6377199615056,6.85304074413068,-9.23744300203982,-5.10650595762799,36.3337208591385,20.6615826455213,-9.01269391787395,-144.00484711056,-48.3877750092355,94.4722651634038,-62.765412413933
"IS1523.C1AB3ACXX.7.250137269",7.57569823626636,5.97667397153146,111.904940584955,119.301808368732,-25.0305087490943,-3.00802239968175,-111.035209326907,-48.7100052094716,17.8633300961533,-44.0012914894442,29.5719237343154,21.8882588481592,-43.8276028852439,0.000945022523732058,-5.25397121586949,1405.42436003689,-12.4737960378321,12.2184179475154,-20.965428845709,7.58787229602043,-24.4641191367946,16.8599703055852,-22.5072703755637,-136.746940107212,4.40450303593623,-59.8160085245147,-20.5875924463777,-214.249347572109,-63.9559030242385,-9.62619764327646,-7.68444320903035,-18.0919073820545,15.1244343718428,7.14338065170818,-23.3226096539318,-143.364387704409,-28.8291213244557,47.3916249824397,-13.1697566437908
"IS1540.C1AB3ACXX.7.250137270",6.90257275592105,5.99280975274315,136.74307968045,145.853784849373,-27.4303595216952,-4.72988148036045,-133.455885827952,-59.6571199864206,12.4792616889834,-58.1207790455058,51.3842135210953,46.6572786966618,-48.1765534550221,-2.91656233305433,-0.348313852228661,1077.86571106318,-9.65422202085503,20.5066926581222,-13.3049834922875,4.5957893220292,-25.4241964042641,18.7523107849045,-12.5219198392092,-117.727760580611,-0.0496805264672075,-63.7752448544608,-25.1606459049801,-205.995045490931,-71.7116944042835,-17.9536891894508,-9.06704138411189,-8.90257407951416,22.2403285937818,7.28681480952083,-19.6084204741894,-164.658503869653,0.613622746750651,83.7157911125184,-38.1164758966975
"IS17149.C1AB3ACXX.7.250138425",-0.0781611225673905,0.723859070733787,-55.1795727545868,-43.3030028892123,-32.3249923425652,-22.3525019823758,78.7968765739854,78.9472458010189,-12.9646317024824,-34.5734077494732,-74.2112982319377,-65.8696853220262,-69.3873262059327,-32.1199610032256,25.018078563571,635.549605932482,3.6936931296592,37.9206442001877,5.31549047634299,15.295318358045,11.1669788520385,35.7066093093131,21.7966756821718,-16.6299136529294,13.7703947382656,76.7807653545564,-28.9882501954673,36.4338560143349,-103.482060017804,32.0951764933373,-8.58140215140513,27.9312770986632,35.5203539795863,17.3644064538558,17.1226407036615,-170.895376063686,47.9139949377094,230.97472721543,-125.675683257263
"IS17185.C1AB3ACXX.7.250138426",2.39727752260717,3.01248060556296,25.5079302907552,29.3771732600293,-26.1521852970735,-13.0701073508739,26.4668846321239,25.6664592417845,-18.7211051128874,-24.6193584452017,-13.2281062213361,-21.6811604338975,-49.5448200192412,-18.5502102076892,7.70736541846449,1040.37603378338,11.8689618608581,24.7815779025867,-19.879691376006,19.4914349839658,-15.3409682473814,19.4617409864613,-7.07681206458468,-181.538970268004,12.7149051521328,-48.7657016096057,-17.52722833428,-122.587984479559,-82.4528155670624,-17.0916640753452,-6.9238113638592,13.3177626490173,6.37517527635359,-0.451514463342893,11.2927844063098,-44.2140950956667,-66.942339880213,-21.2212711144394,-49.8314738611682
"IS17195.C1AB3ACXX.7.250138427",0.726232301492015,1.33418563446029,-57.4930185465911,-45.5529446356597,-32.3357172670352,-23.2197283569675,81.6569222015639,82.2188054407922,-14.7314115595871,-37.6593185088993,-77.6214189812933,-68.3676363420171,-71.2188868175715,-33.2160870663862,23.0732713271241,647.400930692557,3.96786788461361,36.4759990958634,2.75944940402689,14.542298424313,8.29407751298651,35.1532071498705,20.3564102798327,-16.4139860746483,15.6011394516994,84.6902376522028,-34.7644107952008,48.9709101386086,-105.223275268297,36.6642770594842,-10.3257779832184,28.4255778162612,33.0786217423143,13.8941975843023,15.7933346137001,-167.819173661792,44.3930222480275,231.527887498925,-125.434635070601
"IS17196.C1AB3ACXX.7.250138428",-1.03386711562292,-0.0898409718387196,-61.9870269380747,-50.3420187638636,-29.7163350458374,-21.7282703496018,79.2223654096897,78.48025136745,-14.0746323150436,-35.7794906371911,-75.0113802830461,-65.6566160724968,-63.8340050047577,-30.617950658312,18.1256592660452,592.994005413173,2.62375270571459,28.5224677492073,-0.166806788268981,10.2184930145079,3.98622121831054,29.2284502369705,14.9079646845537,19.9533714135881,11.8232613898453,85.5313159629882,-26.6969129935621,30.6995313427775,-87.9861932868548,34.1491236748163,-8.37924749497868,23.9705775011374,25.9685071663087,9.94284201743422,12.1703056134948,-143.613396412563,47.0450396073365,219.110351784892,-104.186860862093
"IS17669.C1AB3ACXX.7.250138429",7.08741403400338,6.17740468004136,127.452212886336,134.96949534015,-25.6717295394504,-4.23816743144129,-117.3627335118,-61.3795738018143,19.0600692974919,-30.0375318899804,51.8051133143079,46.7891222657963,-46.8083002633838,-5.33060211135002,9.57381455150634,1067.95626289267,-5.70983035365809,33.5654203143579,-5.83001353080598,10.3574561760576,-13.6791190078653,26.6709380365385,-2.9111112526263,-126.409614059298,9.54069568203721,-35.4786462489685,-22.9481098347041,-187.048742166198,-72.134404307707,-10.8932048984947,-8.15698791039208,-1.49182871019642,37.0671165971329,15.6843084340223,-12.270005211191,-165.154389022268,-16.6859057539004,112.063116505172,-58.5929000003835
"IS17671.C1AB3ACXX.7.250138430",7.20317188805167,5.53662713740473,131.544332241542,138.905576967806,-28.3168022270685,-5.38005560683906,-124.752574238779,-64.6764604943698,16.2494513916667,-39.4604373607694,53.311979442893,49.7421808246586,-45.7486420289298,-2.56404844867982,2.13706209650775,1243.06443167619,-9.5773257793982,22.9847977580059,-14.0859548135321,6.56397195231729,-23.2967455815392,21.2886627003721,-12.6140101090915,-70.0119081328661,4.17420514891048,-18.4949042808229,-18.5703953088045,-190.869163892388,-55.3011790768179,-3.01336582413631,-7.11738287622287,-6.49163444225695,25.4345797118473,7.49857813631732,-16.9269763246238,-145.727665474644,-16.6325813749077,116.450802522236,-25.9438239269132
"IS17749.C1AB3ACXX.7.250138431",7.4248329545842,6.24186819121608,138.894285298594,146.399308207584,-29.9487440353868,-6.46383270840839,-120.222360423873,-63.071008263017,12.4610503266824,-41.672922330571,56.9443260350572,55.0865732921206,-51.096273265766,-4.01115765922609,8.43091454574163,1342.58597166028,-4.66209884773702,36.4528516746849,-13.7043615245498,11.9097596417503,-13.2048292483514,28.4307957186765,-8.16003772004726,-87.7566711673843,9.59493638902193,-0.365375611072367,-24.1217362654848,-205.787224049218,-69.9600432605588,-0.137298227369831,-8.89633363969026,2.12532556650136,32.8982664033029,10.4315057190341,-9.52873100154608,-127.562317989393,-25.7642348491571,124.993057980505,-59.9149394007004
"IS17752.C1AB3ACXX.7.250138432",7.30031048575795,5.87240445860905,133.193961779972,140.043953765926,-27.3841330468961,-3.41436145562436,-123.937460016108,-65.8902119650085,20.6723824394184,-35.0348359623964,46.8900195924493,41.1984922240266,-44.3584769541387,1.66904416763616,5.69475280621227,1456.60286149641,-11.2893695953103,27.0184742288281,-15.8450547588115,14.8038189276148,-20.229125970182,26.1306099424533,-13.1474957682565,-90.3374065451521,7.97192196116713,-11.5875788206047,-22.9671804161931,-234.33046135408,-42.4565984602324,1.75996144766982,-8.17303255525662,-6.66287658893992,32.5063282409094,12.5683727735338,-15.4891571408094,-153.380439657084,-27.5475510372735,122.466318535071,-32.5434816246717
"IS17766.C1AB3ACXX.7.250138433",6.88422373361362,5.20326963680108,115.662395788041,122.401224266545,-25.8705385354174,-4.06040501387155,-114.007543326529,-51.1527624338666,8.85483561764322,-51.5022620782754,44.3184807700524,38.4154918490046,-44.05740750982,0.724015987737848,11.9905893951053,994.984545523829,-15.0516539931908,23.9575071313135,3.64347606707827,16.1897840409644,-4.25459334095379,26.3108787587677,0.0486907282607991,-104.580670795083,2.96986707628075,-43.4165141691213,-18.9048645916803,-200.799439162706,-58.4616761136885,-6.76448015000294,-7.17240713539119,2.9634088542836,33.9943740609361,15.6941259053884,-6.15833861418824,-139.282753226049,-30.0152819555794,69.1607049975977,-5.82106195475741
"IS17815.C1AB3ACXX.7.250138434",6.48292870266972,5.83458169936795,130.485490378549,137.162239815563,-24.7304281342178,-4.02713424732333,-118.628820100411,-64.0259128788652,20.0932418904281,-28.4361236607194,52.0109698143426,47.963945895165,-44.6614140223411,-4.47489517361925,-1.9053899916516,1247.12807395713,-4.79235237150162,24.7950331586808,-20.8344473112634,3.85955696113987,-25.9051907010546,19.0812265015404,-16.802983583791,-130.831218512979,8.06618890599044,-42.40963677816,-19.4996247187723,-199.842069654117,-74.2906534351783,-12.1820157538571,-7.24885649176072,-14.8304562005548,26.1925267150816,8.0095388878205,-24.5363332014422,-163.88842674992,-18.6892060739611,108.711409434124,-58.3230051533664
"IS17819.C1AB3ACXX.7.250138435",-3.63622020445242,-3.84048394023936,24.6524266823091,27.7803974756852,-14.1041779204764,-11.9748627632791,9.19340759460127,15.3927100925412,-14.8763080516493,-30.6184050092475,-4.57686122521329,6.04605374358743,-17.9350520047037,-8.47155337749841,-5.29932107917644,1119.16384481833,-22.2530994965904,-1.2419226961525,-14.8897368125675,9.46543935749026,-38.1648373240681,9.04536564076365,-22.7655836305848,177.348843376039,0.718221407933123,137.454427429075,-1.35604809757559,-174.629539954463,26.7769246823145,41.7322313510556,-3.18878971142581,-13.6798811295469,7.2715831052648,0.969594589439966,-15.2969468390935,8.42456010814565,30.5591791359376,112.49185943203,23.5285762380271
"IS17857.C1AB3ACXX.7.250138436",-4.40141663612572,-5.55909883786967,6.82229497255711,8.91212098954668,-13.099626831263,-13.4975367225068,21.3799910986484,26.0371877510452,-21.4326707810474,-36.4610211187308,-9.44655885791122,0.0221201307605342,-14.2588506156272,-8.68600234572848,-2.14742628047473,1139.05024191854,-23.4391124739166,-0.902275445700462,-13.1912337499802,13.4955411870072,-36.0927698599966,11.0254627789606,-20.6515858631102,196.547429056151,-2.36685866305543,149.855667474382,5.2934645971245,-177.800195375222,49.3286827885467,45.0070039172117,-1.4577145646414,-6.28220786660962,6.09518740996693,0.00812007518392107,-9.07715079922466,29.4465895345378,27.7397858573119,99.0704370595839,38.3970405119839
"IS17864.C1AB3ACXX.7.250138437",-3.43669620238393,-4.00246527448274,24.4663501928065,26.2460945685706,-12.374617983272,-11.2073299713603,4.11260037333707,8.58110146642728,-4.68954421207887,-17.0198727769702,-8.63243600740018,2.69118568909869,-13.0733587315036,-6.16074395814091,-10.5721628487115,967.975604535832,-26.2393822971541,-13.7872514031944,-12.5855931455111,7.48262685424123,-40.8636188431198,1.988144622912,-25.5630338558431,142.893904223161,-5.99500490341659,101.608352543135,4.58790312999534,-149.677651802069,43.8263988250892,34.1129397584461,-1.06239985114666,-16.6309648592308,-3.24437234403198,-4.46546128963967,-19.1971390802763,27.0074652161134,15.3123242634188,23.4937901473736,76.8708489384663
"IS17872.C1AB3ACXX.7.250138438",-3.85753626403514,-4.57344202784504,24.9359170761754,27.257763773426,-14.0142708947247,-12.7762450175001,2.28696178670787,13.9094111297064,-9.79542294969183,-28.0968661346803,-7.30853785832743,0.940255376331881,-12.1164987860522,-5.72851221126433,-3.64089777372959,886.972735737742,-26.2986780603604,-5.68473073555515,-5.41510005125592,8.43433673080437,-31.1155147708401,7.80840968728615,-17.370916657604,164.461298014749,-3.54511077972507,125.409417840514,3.02809523279907,-148.527722702729,30.1810506671212,39.7825282575939,-1.8135759683933,-9.92454069968601,6.43590218459023,0.841428065129619,-13.7201949809695,14.3959850225059,16.4498742704153,67.7177561723031,64.7196097366867
"IS17885.C1AB3ACXX.7.250138439",-5.90500541208297,-6.01677323828858,2.257626479655,2.95206081335635,-11.1512650554153,-11.8158096058634,25.0018305510908,28.7225266408334,-22.9527575924784,-41.1840267906419,-15.7736694498605,-6.22146444748831,-9.28551211088999,-6.27857697485175,0.103619418169055,505.247785903685,-25.8693355332542,-6.52734249643642,7.21611094166176,9.00619237593456,-17.8927396289422,6.99817423395684,-8.40119708962771,194.605701990047,-6.03055282383531,117.629994953125,4.59324899421131,-102.202484082582,34.2972735952655,41.0715467988149,-1.98609465079996,-0.0705459643827068,3.35913848096113,0.26067285043115,-4.255151091926,47.6006625540155,34.4469967515296,19.9246630672037,92.9965899349709
"IS17891.C1AB3ACXX.7.250138440",6.17308736724351,5.15906617010584,121.488125203091,127.222967788057,-22.6008246870999,-3.33028730958198,-114.07188097817,-60.7989366754159,17.0613501667667,-32.7749982338341,47.8088886449163,46.3381968608654,-39.7342792311269,-1.77756027886361,1.04942333858157,1178.95664436853,-8.26667489815006,21.1338028264285,-13.8058025035574,4.7179643948192,-21.4674397589715,19.5042611117321,-13.7384075485368,-73.453601208518,3.0161234816011,-29.3407279494718,-14.9701519596927,-151.120429979613,-58.2242866361797,-8.79737247167926,-6.2213328988228,-9.22794976938576,23.7069379793155,8.9469696746166,-17.8433023138934,-134.881814269416,-12.0120783357383,97.9036740189025,-26.4477045985528
"IS17896.C1AB3ACXX.7.250138441",-4.88125285456659,-5.33339498780169,23.014363269043,24.8616615438868,-12.5691737689644,-11.0126335590814,6.31134723617136,12.0542178019438,-16.7550271169794,-36.1946335694329,-3.99192583978301,6.85780943077935,-11.2989324066229,-4.99678161546863,6.30368065349025,945.751547622889,-24.4510366201465,5.65885917664885,-0.38676143846043,19.2960617040041,-19.7516838335627,16.4817478505378,-9.24943843148508,240.071077246584,0.721088906789983,175.938899568997,2.41123595769872,-152.91528047824,25.4352481538063,54.3637010459459,-3.0832415720159,-0.628402772905773,17.9797898277998,9.7131272758473,-2.83555028181821,22.1368227887815,31.5710445289132,132.672991562335,52.2290734141897
"IS17905.C1AB3ACXX.7.250138442",-5.18548396724021,-5.00351865139753,8.39617333055149,10.1774499966392,-11.4648661054287,-11.2714677912539,19.7000929154998,20.7277951916501,-13.5148160764504,-28.4934551977025,-15.7150246705068,-2.89088887563412,-10.7651713800772,-6.31742715829452,0.189470852547645,811.998692856874,-24.2227571938083,-1.80222297034587,-0.828252844572438,11.7644681542728,-24.1842068701474,9.32044328137105,-13.0155697734721,93.2473599786208,-4.28861636651071,72.864502619631,-0.385665871098351,-143.578888788855,15.2051356514304,24.2107143981513,-2.66737748217492,-7.16697570047542,9.53399884913346,4.8430750267714,-8.8811390257381,6.1189025886688,20.3799378298139,24.1166479907723,42.9742962202986
"IS17909.C1AB3ACXX.7.250138443",7.84059221996066,6.68535343201495,149.39102061738,153.673049497003,-25.1468146913657,-2.66487675145053,-124.34696893326,-79.6841353770244,29.6763856533523,-12.5807981371803,56.4717739313261,54.6773716156732,-40.9115494249382,3.17420309161254,6.74386229755723,1253.5948626018,-8.2211612942854,35.4407108436446,-10.707677631803,8.06007073944417,-9.35077067312079,27.0720156416057,-6.405580691863,-63.8752676741758,13.8777973214387,43.0014068626678,-24.1879595599689,-212.516100120566,-86.2754503000438,29.6805489501927,-8.24393743415221,-1.15526857956177,34.8661131427014,6.20133864109584,-11.5319266202842,-147.719870098868,-23.1433985764182,169.625979228665,-61.6312301063524
"IS17912.C1AB3ACXX.7.250138444",-5.6448603937067,-5.1944989686619,2.10652336367914,3.22692200792248,-8.37466250653374,-9.17815855059465,12.1204951173142,16.8234446545956,-15.4466463992707,-36.627693613099,-11.7125865864442,1.8613172359961,-4.58511051139454,-4.47545402160599,8.56368398163222,548.093746792281,-23.4477867020266,5.10248944154779,12.5856567400688,14.7184848135215,-7.9417803576309,14.1034554689018,-0.833425939379144,162.92425350654,-6.76400009576968,92.827221574296,2.78797022101872,-99.2210699506996,10.3326058452389,28.529832365943,-2.34712752964802,4.47854468476931,14.5312055491132,10.2149641282351,2.52679358675008,30.8207629689016,41.8380800964193,37.3553022293556,52.59821811792
"IS17917.C1AB3ACXX.7.250138445",11.8332280671734,10.0705253535128,86.0533728019826,85.903419216245,-16.8647088873434,5.42357233748272,-72.4859410058325,-47.8387169178443,62.4701825022987,38.1442520422111,-18.2799122968019,-25.1509746109937,-49.2792446353716,0.880396564407693,-33.8387248777985,3640.00900726211,-7.87065945429804,9.45255244731942,-85.1404606189169,0.403020408842242,-69.1161648419517,10.7847415206184,-84.257677781686,-294.710056338608,10.1212623240965,-103.998873804178,-23.556752841057,-212.185925468992,-69.7208947679285,-31.8359410335292,-8.64368648936685,-81.579903236808,1.96787448955337,11.2456153756561,-67.3954932955571,-142.059072613814,-98.8428720473173,28.9558961936251,-84.3124623721942
"IS17919.C1AB3ACXX.7.250138446",10.9870692793311,9.32743199067556,86.8855094304919,86.6800238370051,-17.3268664673024,4.15946144114947,-77.5518246486462,-50.9830147843605,60.9463123495798,35.058820757271,-12.5248375639161,-18.1456118289258,-47.4128512728527,0.410325081003969,-35.1272365157455,3455.50041506433,-8.07773028106403,6.74788704340842,-83.8239342450391,-2.3630328029407,-70.6032403018809,8.51075198261207,-82.4995693371475,-274.239051921339,9.44486256644906,-97.3304796652465,-21.3361267438034,-218.442583096445,-63.8857124978522,-28.2439927382095,-8.00484065593061,-80.9792285945147,1.1286430760364,8.4975241332032,-68.4843471133286,-140.066364196771,-88.4557671288949,31.8843980953566,-78.7897378517317
"IS17920.C1AB3ACXX.7.250138447",9.23380276402798,8.87967415620736,89.3393279755123,92.5014181155957,-31.4453714328482,-2.23732000961139,-82.3104836610339,-57.8301250071085,51.4538561079773,27.8791412056979,8.05979598282828,0.77602749786866,-63.5252238551158,-5.50580649073507,5.41118891023706,2939.50403814031,1.62309814964879,49.4874761634552,-45.6286228501564,28.0970706684432,-0.619351611378701,41.6810682399038,-36.0574934489258,-182.332438220705,37.5312603135727,52.4882716986917,-26.5708227599892,-252.86600845322,-116.470193574028,26.9070398817351,-9.08983532167452,-34.8824632531424,49.4619401814688,32.0900081401687,-26.3755967395256,-158.786338164216,-108.744794732152,197.619519559251,-114.71416436206
"IS17921.C1AB3ACXX.7.250138448",10.1710456557397,9.00048633387484,92.1974678022206,91.6006156656577,-19.4635967077598,2.95835303397465,-83.2790228014784,-59.5529747417915,55.9380892706837,33.8012565783483,3.98932801370671,-0.103436609414242,-51.0845816324097,-1.84293665812153,-24.2814719692397,3386.50735603012,-4.27480959708289,18.376347838083,-75.4598501927519,7.05602343970896,-51.0447926433049,18.0156294701987,-71.3404899684719,-188.601423687405,15.7481439216288,-31.2069269864569,-15.2759818955831,-181.861416142046,-82.5273395725147,-5.53803828301511,-6.28271069563473,-66.5552091054517,11.1223618768029,12.7408009210124,-54.4101639446608,-136.184670962189,-76.4656870684482,107.394845961975,-86.3145132318439
"IS17922.C1AB3ACXX.7.250138449",9.6253708672787,8.18763543205709,91.3075567054332,90.6935919697664,-19.9427327483348,1.66584094809705,-83.144768791619,-58.9857646462444,56.2543171574247,33.4958368365056,4.70470399850501,1.76501413436995,-47.4095080452421,-0.558000519966896,-20.4408085619793,3424.40080820841,-2.60019052302564,25.4903331139629,-75.479168204319,9.62804710858227,-43.851462110822,22.9960838596745,-68.0493742299725,-160.577910386108,24.2502051475173,11.281709280783,-21.4953715051808,-197.274868113594,-63.6735104429372,8.22425816419532,-8.17607008417287,-61.2488918144528,18.8221466580685,13.3581019636741,-50.8627354135441,-119.010936443971,-92.6292285037955,139.503895260144,-90.3700033814959
"IS17925.C1AB3ACXX.7.250138450",10.6259819266958,8.81535731767399,77.4441275098846,79.53188239638,-23.8032717334927,-0.0877755173443562,-62.371893458281,-36.9329107034948,47.9911874712371,22.4464919823417,-14.8001621669441,-24.4818775087391,-52.9804023950334,-3.1629269500776,-12.7745292828569,3042.47419445024,-4.8305166646001,25.2910754040751,-58.3314230869457,14.6914819207671,-31.9018590503066,23.8710589226847,-55.7307558838994,-220.995721422638,22.2273826542739,-26.3334304135735,-25.2636062268978,-206.347848695417,-86.9032488244608,-0.84811835880341,-9.08510424489205,-52.9828565625344,21.9185696518837,20.4642095230418,-41.6233973166306,-141.125753969941,-99.5493065733822,97.258510456326,-80.6939750759574
"IS17926.C1AB3ACXX.7.250138451",9.07977733186866,8.32247648076402,111.497668102741,111.117087844501,-28.2475097913641,-1.86883578717445,-96.1015484518878,-70.1742980478729,47.280020408916,22.4289963464606,23.7912954957227,21.1639905099203,-56.7660580874772,-4.44217865492107,-8.11678671237138,3585.31988836539,2.96090917011023,45.2294700654671,-70.5631228878648,23.0018306047713,-26.4248569281943,35.7615086519757,-58.9345078022323,-139.8889716842,33.6787815895328,64.793752194119,-14.2759863138681,-233.913688072766,-83.5421257769808,33.711987078104,-6.30856839828661,-48.3591233025358,34.6188341395378,19.939052716661,-38.8285821242587,-117.808740355808,-100.886962010287,188.730634601824,-111.652961865091
"IS17929.C1AB3ACXX.7.250138452",10.5660308050398,9.31646454125475,110.46881289948,110.819489398623,-26.6094181955887,-0.550462620875882,-99.1152599786977,-72.9497523710042,58.0806278668508,35.4543083020207,16.9953603470624,13.5750455185859,-55.8500688728724,-2.47694154572234,-0.66352572850244,3826.91267916902,0.00144733832342632,52.6034890234727,-64.6405541615428,30.143538211045,-16.2412879122472,44.0609733683602,-55.1820202599596,-190.927318899146,36.2353682654622,52.3794884237374,-21.9285539799301,-242.094189711286,-91.9002683628951,32.1383355018571,-8.53476954552494,-46.2933170546873,46.0421975743226,30.0369955369648,-35.4896413931521,-141.817124379883,-126.545349281093,193.116302647988,-117.079593927745
"IS17930.C1AB3ACXX.7.250138453",9.90229873597609,8.73808040920305,104.350217784466,105.035918140913,-26.6347372294885,-0.646716545146143,-95.1790435873762,-69.7661821907783,54.7759877904041,31.2690101505311,15.8739127714399,12.7770528598214,-56.327185325765,-2.92186443755834,-0.255608043668689,3707.75175207579,-0.230676358817528,52.0195904883596,-61.2814387420924,25.9049607685708,-10.8824490987854,43.4599872048952,-52.5786230712519,-189.843194645352,35.1563793692676,45.1952261145728,-21.6844029046549,-231.818691407047,-91.8124711571166,28.7286763582563,-8.29987525176627,-44.1021076016273,45.1487897800912,29.0243216635803,-33.777232187331,-131.890923969642,-125.027998819869,172.587000580304,-106.613049260444
