"","pet_min","AridityIndex","max_heat_index","ann_heat_index","coldindex.mean","coldindex.min"
"IS40824.D1EYBACXX.8.250140190",-8.28510848152805,-348.898555646285,3.07308194087448,0.573525218697375,0.0369253241804268,0.0713392779494163
"IS40841.D1EYBACXX.8.250140191",-6.18213642628277,-386.388298050585,2.73269002028532,0.889133456987052,0.000584316025302903,0.0213977672744957
"IS4127.C1AB3ACXX.7.250137281",-14.3197568703268,-546.870654400952,5.01771724753702,0.651902598666345,0.208936134924972,0.299612692152817
"IS4207.C1AB3ACXX.7.250137282",-15.9446324242645,-568.459185697353,5.63475622657085,0.845313953698124,0.230042569629138,0.33421603208435
"IS4246.C1AB3ACXX.7.250137283",-16.9264673136235,-766.000775103104,4.34682439987682,0.499868515841715,0.236794258997829,0.31143793266402
"IS4248.C1AB3ACXX.7.250137284",-16.8739256979754,-617.175114232063,5.04519836413044,0.467270974033959,0.25543664705638,0.352960793018532
"IS4254.C1AB3ACXX.7.250137285",1.03059642479965,-778.334144081478,5.23049961270767,1.43429704990019,-0.00523917568511912,0.0941471428203909
"IS4269.C1AB3ACXX.7.250137286",-15.1211927225161,-668.314655622914,5.659354369173,0.70301066618102,0.2304362593238,0.336174084602603
"IS4277.C1AB3ACXX.7.250137287",-50.7463471723082,-251.706801041904,-5.35477546706472,-4.39918514150769,0.664966175066598,0.784913868711665
"IS4307.C1AB3ACXX.7.250137288",-8.53986809076496,-1051.31693631888,5.26140457992205,1.06377997980625,0.105220202950232,0.196097576172568
"IS4308.C1AB3ACXX.7.250137289",-1.61151733010628,-747.828023687961,5.23964396618215,1.38514261338791,0.0197052315109567,0.112430359702081
"IS4332.C1AB3ACXX.7.250137290",-14.9694484504555,-751.974635716753,5.13764257400081,0.61896080424072,0.204644196748066,0.288429357621712
"IS4339.C1AB3ACXX.7.250137291",-27.9119203251673,-708.067214097142,3.92127686898999,-0.238565013244678,0.385272400044147,0.456932136185727
"IS4347.C1AB3ACXX.7.250137292",-20.3723778047512,-850.07002398042,5.18660269591912,0.5574774135153,0.281546827901057,0.364317564883075
"IS4378.C1AB3ACXX.7.250137293",-29.4407441153005,-838.785920869965,4.50622888596736,-0.156333522659492,0.393074917596311,0.466019273611525
"IS4405.C1AB3ACXX.7.250137294",-18.3641204734736,-376.033292770668,4.75428203348693,0.3167714229529,0.268522258342799,0.3644407497483
"IS4416.C1AB3ACXX.7.250137295",-3.32777234563771,319.870193797972,0.832761628910882,0.167472612666565,0.0251253129235944,0.0304085758090636
"IS4489.C1AB3ACXX.7.250137296",-15.7241509706114,-499.40364952291,4.87700685693086,0.594374274867008,0.22098680421615,0.315121912398021
"IS4543.C1AB3ACXX.7.250137297",-9.01800637425406,-355.479933485112,2.82161848542387,0.702617224383581,0.0319332458399744,0.0591507852585724
"IS4734.C1AB3ACXX.7.250137298",-14.409461688053,-816.190776891058,3.39123761402831,0.480901822018455,0.155770082562584,0.201569921563104
"IS4758.C1AB3ACXX.7.250137299",-16.9539934799531,-779.592573522361,2.90043734578945,-0.0501614818664831,0.220013661275226,0.274162038675684
"IS4788.C1AB3ACXX.7.250137300",-10.8426868438832,-1322.5898873435,3.83319590618082,0.646483369729029,0.132915728318876,0.174988881615917
"IS4798.C1AB3ACXX.7.250137301",-14.3535437723402,-955.006810321175,3.21865200330781,0.374683895315236,0.164879029862323,0.203494629003892
"IS4809.C1AB3ACXX.7.250137302",-22.0909704360915,-1091.10738099088,2.79409440841011,-0.408666547344159,0.322035717118327,0.380374205824288
"IS4855.C1AB3ACXX.7.250137303",-15.0953958156723,-881.79776712869,4.67188920923633,0.455896462499479,0.23617138296948,0.313345928168621
"IS5125.C1AB3ACXX.7.250137304",-5.35252434177518,-995.77019372954,2.42766191251266,0.476718797941774,0.0610669851755652,0.0736043798098613
"IS5134.C1AB3ACXX.7.250137305",-4.07049101649683,-826.520010865683,2.50849339432054,0.732191296839149,0.0189536823525229,0.0270426199150378
"IS5139.C1AB3ACXX.7.250137306",-5.62828633958619,-777.740348166855,2.45185130096457,0.533862594364243,0.0515998195628435,0.0696000921145056
"IS5158.C1AB3ACXX.7.250137307",-15.6089780602972,-733.143898410438,1.45613427260513,-0.339915773206261,0.188211436370658,0.197184956165402
"IS5166.C1AB3ACXX.7.250137308",-19.3912817705669,1678.6996543847,-0.0926189780788169,0.0126877235430383,0.118658876908229,0.0661638831168025
"IS5177.C1AB3ACXX.7.250137310",-9.40468706415861,-1146.45875229532,2.10260371209689,0.177239695214245,0.119247285381891,0.145442660863116
"IS5194.C1AB3ACXX.7.250137311",-13.7854916005186,1465.31561832001,0.0182204941173863,0.0102198595210279,0.0744973316538666,0.0191598821501877
"IS5219.C1AB3ACXX.7.250137312",-3.72070287765546,-865.730038934539,2.37557327349996,0.569228449702168,0.0284675789108953,0.0381118238179212
"IS5233.C1AB3ACXX.7.250137313",-11.4239283667264,-789.602082340989,2.19045289161003,-0.0775443625015967,0.147621132332048,0.169149678921769
"IS5257.C1AB3ACXX.7.250137314",-8.83467392425269,-283.860846377027,2.4696219867546,0.582638539347191,0.047582512113276,0.0698629528901286
"IS5282.C1AB3ACXX.7.250137315",-14.5753966014253,370.476555992725,0.72981856662953,0.447411630988758,0.0739183516376197,0.0527809104655598
"IS5290.C1AB3ACXX.7.250137316",-20.1283055049604,1306.61312010787,-0.470191953550787,-0.813586233276063,0.227661628489438,0.196276508392144
"IS5313.C1AB3ACXX.7.250137317",-6.08856129965928,-242.471984669375,2.7202596214591,0.94438564989876,0.00307627959326506,0.0248301105863877
"IS5325.C1AB3ACXX.7.250137318",-18.2883929250737,2336.50528282118,0.872852900713546,-0.185466028152786,0.187678786071954,0.186614183820697
"IS5326.C1AB3ACXX.7.250137319",-30.620159476221,310.85039932561,-0.231474725674347,-1.65139317135616,0.456594105474394,0.472823893560425
"IS5328.C1AB3ACXX.7.250137320",-15.3998036908078,1519.9077116698,0.613500116193156,0.288308682399678,0.096858428241952,0.0779011344694305
"IS5335.C1AB3ACXX.7.250137321",-17.5608385465259,1785.51034259574,1.34971471200082,0.361839264039077,0.116349966968631,0.0866587723970984
"IS5339.C1AB3ACXX.7.250137322",-21.2297281468208,1912.87957037875,0.307013802076838,-0.271116009020494,0.195645069943914,0.185691315388291
"IS5348.C1AB3ACXX.7.250137323",-19.4520001467573,1723.39219797582,0.923765095644494,0.202990163495454,0.147919059303758,0.125789402236991
"IS5404.C1AB3ACXX.7.250137324",-16.1809408219032,2048.17492892205,-0.320140312998597,0.0896985926037932,0.0767878340856711,0.00443067614304765
"IS5409.C1AB3ACXX.7.250137325",-17.2469310379459,2051.03574917664,-0.538168601048497,0.055419118257202,0.0800174923299756,-8.12609681963038e-05
"IS5456.C1AB3ACXX.7.250137326",-6.16396816663377,-531.83605972286,0.893532732887533,0.0346864673050781,0.0682971993651366,0.0577708310360205
"IS5464.C1AB3ACXX.7.250137327",-4.76676483257034,41.4256740101766,-0.671586169440295,-0.297943017715121,0.0515447908576084,0.0324107650161477
"IS5469.C1AB3ACXX.7.250137328",-19.5452716365905,479.702661991022,0.0765311924651069,0.231153084678355,0.120078649623923,0.0955590676849
"IS5491.C1AB3ACXX.7.250137329",-10.9814690927145,-264.435448707185,-0.551544925399097,-0.16916859447266,0.0881816947115131,0.0220762344618032
"IS5499.C1AB3ACXX.7.250137330",-11.0838067847888,-392.9223093017,-0.638323362799465,-0.242707521905056,0.093599482981835,0.0463823291565211
"IS5689.C1AB3ACXX.7.250137331",-11.5210624075164,217.907533818796,0.940528261274525,-0.116620773186931,0.153914433093416,0.165054140990322
"IS5788.C1AB3ACXX.7.250137332",-16.1618164834444,-343.250436872837,5.69605412321861,0.650920637334767,0.23026313221631,0.326591045838145
"IS5804.C1AB3ACXX.7.250137333",-18.4165914644542,-515.777039033906,5.33513598566465,0.481147670086782,0.280934376788168,0.383351414238267
"IS5815.C1AB3ACXX.7.250137334",-26.2936343167301,96.7956188548163,4.42209546407968,-0.186027428591489,0.388577219311405,0.470236263313498
"IS5818.C1AB3ACXX.7.250137335",-20.4451228765036,-275.934137119244,5.33850708560543,0.492928622630086,0.273815121406331,0.363853371315021
"IS5824.C1AB3ACXX.7.250137336",-6.5647471519846,-1239.81929775496,4.82969494690504,1.18594119553996,0.0551816367093023,0.119370262535745
"IS5832.C1AB3ACXX.7.250137337",-21.5417605480991,1560.0065258949,0.715932598939872,-0.0576196360236635,0.173015360674696,0.129260466700395
"IS5839.C1AB3ACXX.7.250137338",-26.7027893882428,-698.529103437112,4.35796114133274,-0.14597771151576,0.376129386740839,0.456407460270588
"IS5855.C1AB3ACXX.7.250137339",-11.5371462118758,-330.000174772864,2.13404456561029,0.0733774807303459,0.153492453087763,0.189445039559606
"IS5900.C1AB3ACXX.7.250137371",-18.0675550708223,2505.32331491765,0.723644177933486,-0.37777642856811,0.209317928346886,0.210185117844723
"IS5928.C1AB3ACXX.7.250137372",-12.1967569051175,97.4150820166564,1.08659522204304,-0.230700320125818,0.159774483085242,0.168328895397696
"IS5980.C1AB3ACXX.7.250137373",-22.0492132920957,-375.236606138574,5.0895315679733,0.302658323914848,0.319987728426321,0.405133648578389
"IS5995.C1AB3ACXX.7.250137374",-20.9158642042088,-319.119305570981,4.37506411368516,0.337921671501333,0.259676387950413,0.318174634487084
"IS6004.C1AB3ACXX.7.250137375",-16.6847645278053,-538.467002430452,5.62864543558726,0.740878497070215,0.247857075770957,0.336652760007416
"IS6024.C1AB3ACXX.7.250137376",-1.25224901708724,-1387.41522140847,3.51269062521233,1.41189542684793,-0.0638938231255398,-0.062111354451835
"IS6035.C1AB3ACXX.7.250137377",-48.7337256788068,-116.473325760638,-4.45976555159071,-3.78656017171597,0.620729767912608,0.69636420620032
"IS6095.C1AB3ACXX.7.250137378",-20.0905890602244,-453.278873348258,4.86771166877672,0.466243954035039,0.273848174592936,0.355998188444441
"IS6099.C1AB3ACXX.7.250137379",-20.0434808676751,-347.219323811579,5.50726260856392,0.555225704885856,0.277805805627656,0.369293985643608
"IS6106.C1AB3ACXX.7.250137380",-20.855983009489,-1501.62703603994,3.36244754148888,0.221376189466234,0.256807487767052,0.284068380271836
"IS6116.C1AB3ACXX.7.250137381",-15.8759259503966,-529.184565393421,5.40924546053588,0.831744953752005,0.230715024682796,0.332201001828809
"IS6146.C1AB3ACXX.7.250137382",-21.3452554951326,-945.77402767477,4.48895671019923,0.213849455814263,0.311664425096008,0.373014985598863
"IS6150.C1AB3ACXX.7.250137383",-25.7181411113617,-1229.48518396737,3.56802616663505,-0.399775769950978,0.382708585064164,0.44214566285564
"IS6152.C1AB3ACXX.7.250137384",-18.924615320609,963.829065346525,0.27541481421843,-0.452442278290788,0.213992685169281,0.197715586468488
"IS6165.C1AB3ACXX.7.250137385",-31.984350069766,-849.477595747266,4.11258562283043,-0.604171145285078,0.477787950165341,0.561287649353286
"IS6169.C1AB3ACXX.7.250137386",-25.8502953241104,-1212.59793822408,3.63827362188138,-0.36683432275248,0.374241303048093,0.418346405380858
"IS6191.C1AB3ACXX.7.250137387",-21.9921466243527,-1097.26704102614,3.3073543825093,-0.278885298094795,0.328291497664401,0.367739708994773
"IS6192.C1AB3ACXX.7.250137388",-22.8529961107002,-1035.84454341244,3.23734215912016,-0.352653340289854,0.341492055713109,0.379344734310868
"IS6203.C1AB3ACXX.7.250137389",-30.4439386371279,-436.665957611445,4.3196518982747,-0.224774509844997,0.398600799923636,0.468798869795121
"IS6206.C1AB3ACXX.7.250137390",-29.5046350605,-835.782427774607,4.04307088290033,-0.301875036586771,0.395150932714039,0.45507289342491
"IS6208.C1AB3ACXX.7.250137392",-12.6796589974579,-285.273578501061,3.96521395346787,0.645939431573546,0.183691210437397,0.252263535414527
"IS6210.C1AB3ACXX.7.250137393",-31.5401965608544,-841.004756619708,4.14820873828944,-0.179557403402426,0.417038421220887,0.476722179759938
"IS6215.C1AB3ACXX.7.250137394",-26.1337441747398,-815.378106448123,3.60892768355986,-0.26009417394186,0.351358437482026,0.393754811330853
"IS6222.C1AB3ACXX.7.250137395",-27.4164643971313,-994.083085088923,4.40649100119164,0.00758867782779272,0.376487648931499,0.449170240791053
"IS6227.C1AB3ACXX.7.250137396",-33.4243617883867,-690.346710173837,3.65635013685364,-0.63459934803563,0.464200487028209,0.540525717897438
"IS6230.C1AB3ACXX.7.250137397",-10.2432517814637,686.497872224601,0.922182654134619,0.174236138630654,0.114829599420857,0.0942796948536966
"IS6236.C1AB3ACXX.7.250137398",-19.1780118414462,1475.74575776578,1.18764203665766,0.249465597956936,0.14952019752862,0.136865461444411
"IS6243.C1AB3ACXX.7.250137399",-22.9779993156264,1424.03837722369,0.387694030208215,-0.554044762157564,0.265791539804456,0.274253117975367
"IS6245.C1AB3ACXX.7.250137400",-27.8858286150027,-774.874312192015,-0.0518268415342478,-1.20847942791896,0.306538525744468,0.281537914410347
"IS6249.C1AB3ACXX.7.250137401",-19.122794957688,1805.32028114301,0.00508040317599753,-0.407624818313185,0.197635315888787,0.191564158355287
"IS6255.C1AB3ACXX.7.250137402",-17.0234402043177,1798.44354455908,0.91857686766063,0.20526000008044,0.125323635888368,0.0943172854943469
"IS6259.C1AB3ACXX.7.250137403",-23.1825741233417,1014.54921059015,1.84604682344421,0.352059723655828,0.1906430256246,0.18759696304352
"IS6266.C1AB3ACXX.7.250137404",-15.4489480266366,1720.1968547615,0.855646820276936,0.316542689570087,0.11046599110982,0.0945194083379981
"IS6269.C1AB3ACXX.7.250137405",-18.4289561588855,1591.94193700383,1.0374939625539,0.0265182156373414,0.173851512572766,0.170642537248492
"IS6276.C1AB3ACXX.7.250137406",-24.5621776834589,-1087.76263016768,2.55244370360237,-0.482889487987365,0.35987393723388,0.404043056157663
"IS6282.C1AB3ACXX.7.250137407",-41.3032174395678,-820.353077014818,1.39049362654515,-1.65668615325772,0.569457217299175,0.593404959710265
"IS6294.C1AB3ACXX.7.250137408",-33.1089555202532,-1368.28104812429,2.10355050631515,-0.888318903785299,0.424957209010374,0.439597197280665
"IS6321.C1AB3ACXX.7.250137409",-24.4429473995877,-1119.00098434867,4.00220328140113,-0.073309535699748,0.350370129461904,0.421546573565661
"IS6329.C1AB3ACXX.7.250137410",-51.0068905090187,106.939537999529,-5.23374318508545,-4.22851508527194,0.649922670336423,0.713277962640357
"IS6331.C1AB3ACXX.7.250137411",12.2513668807838,-563.266610870604,2.45616604601821,1.64567613732596,-0.0955216244886892,0.00821016485983008
"IS7069.C1AB3ACXX.7.250137412",10.5597582854531,-1536.82352002781,2.54169205488264,0.680698672959748,0.0161769011940423,0.0918012573781344
"IS7304.C1AB3ACXX.7.250137413",11.7075852380909,-1846.23696228749,1.90674631342987,0.459998755281285,0.0102289578310243,0.140695309628313
"IS7312.C1AB3ACXX.7.250137414",11.8779212802852,-462.633099305051,2.85177694267246,1.74156049196145,-0.131166321648955,-0.0538256691851783
"IS7343.C1AB3ACXX.7.250137415",17.4646714220374,-955.30107721134,2.65696298248495,1.78689215528125,-0.19334775714629,-0.120177780362032
"IS7348.C1AB3ACXX.7.250137416",10.6341979545672,-1212.80063645305,2.29809308314323,1.27880235230687,-0.0743366015365658,-0.0143050303105258
"IS7360.C1AB3ACXX.7.250137417",6.78157507726911,-1552.12464404483,2.04821345104359,0.613132297677095,0.0365432378615723,0.117954507198136
"IS7367.C1AB3ACXX.7.250137418",16.5757417338097,-1008.73812578838,2.92559325612994,1.72159008806907,-0.16028164103569,-0.0903385809232448
"IS7386.C1AB3ACXX.7.250137419",8.87464549050591,-790.361358731208,1.88504173710587,0.880875710162461,-0.0453002940564849,0.0486030157257596
"IS7389.C1AB3ACXX.7.250137420",10.9241087440037,-826.340042375875,2.46292611913148,1.23521033760539,-0.0899685918791634,0.0115736204356138
"IS7403.C1AB3ACXX.7.250137421",16.3035546874528,-895.966327404049,3.52036578229901,2.00523429581779,-0.177450078762156,-0.0541938008157406
"IS7408.C1AB3ACXX.7.250137422",12.060444991331,-618.149272433108,2.30718223766878,1.21790568790202,-0.0948540652998912,0.020930543902364
